date,price,bedrooms,bathrooms,floors,condition,yr_built,street,city,statezip,country
7/2/2014 0:00,310000,2,1,1,4,1918,929 N 77th St,Seattle,WA 98103,USA
7/2/2014 0:00,1075000,3,2.5,1,3,1970,3842 NE 92nd St,Seattle,WA 98115,USA
7/2/2014 0:00,255000,4,2,1,3,1960,8019 S 117th St,Seattle,WA 98178,USA
7/2/2014 0:00,435000,3,2.5,2,3,1993,Tolt Pipeline Trail,Bothell,WA 98011,USA
7/2/2014 0:00,453000,3,2,1,3,1983,13417 110th Pl NE,Kirkland,WA 98034,USA
7/2/2014 0:00,260000,4,2,2,4,1975,23109 125th Ave SE,Kent,WA 98031,USA
7/2/2014 0:00,659000,4,2,1,4,1951,3738 86th Ave SE,Mercer Island,WA 98040,USA
7/2/2014 0:00,223000,3,2,1,4,1991,22124 112th Pl SE,Kent,WA 98031,USA
7/2/2014 0:00,851000,5,3.25,2,3,1984,4412 170th Ave SE,Bellevue,WA 98006,USA
7/2/2014 0:00,605000,3,2.25,1,4,1973,2408 178th Ave NE,Redmond,WA 98052,USA
7/2/2014 0:00,895000,4,2.25,1,3,1947,2220 5th Ave N,Seattle,WA 98109,USA
7/2/2014 0:00,519000,5,2.25,1,3,1950,1316 SW 172nd St,Normandy Park,WA 98166,USA
7/2/2014 0:00,535000,3,1.75,1,3,1983,14506 NE 184th Pl,Woodinville,WA 98072,USA
7/2/2014 0:00,489000,3,3,2,3,1982,3309 S 194th St,SeaTac,WA 98188,USA
7/2/2014 0:00,250000,3,2.25,1,3,1965,249 S 163rd Pl,Burien,WA 98148,USA
7/2/2014 0:00,580000,3,2.25,1.5,3,1905,1121 27th Ave,Seattle,WA 98122,USA
7/2/2014 0:00,1038000,4,1.75,1,4,1967,10208 NE 26th St,Bellevue,WA 98004,USA
7/2/2014 0:00,605000,4,2.25,1,5,1961,15611 72nd Ave NE,Kenmore,WA 98028,USA
7/2/2014 0:00,599950,4,3.5,2,3,2008,7928 150th Ct NE,Redmond,WA 98052,USA
7/2/2014 0:00,700000,3,2.5,2,3,1993,23203 NE 78th Way,Redmond,WA 98053,USA
7/2/2014 0:00,480000,3,2,1,4,1956,13341 12th Ave NE,Seattle,WA 98125,USA
7/2/2014 0:00,329950,4,2.5,2,3,2002,23834 SE 248th Pl,Maple Valley,WA 98038,USA
7/2/2014 0:00,250000,3,1.75,1,3,1984,10858 SE 200th St,Kent,WA 98031,USA
7/2/2014 0:00,345000,5,2.5,2,3,2002,11207 SE 272nd Pl,Kent,WA 98030,USA
7/2/2014 0:00,175000,4,2.5,2,3,1991,2401-2499 S 244th St,Des Moines,WA 98198,USA
7/2/2014 0:00,185000,5,1,1.5,3,1942,10626 12th Ave SW,Seattle,WA 98146,USA
7/2/2014 0:00,411000,4,2,2,4,1978,35516 44th Ave S,Auburn,WA 98001,USA
7/2/2014 0:00,690000,3,1.5,2,3,1922,2314 10th Ave E,Seattle,WA 98102,USA
7/2/2014 0:00,265000,4,3,1,4,1948,15022 25th Ave NE,Shoreline,WA 98155,USA
7/2/2014 0:00,720000,4,3,1.5,4,1990,17325 102nd Ave NE,Bothell,WA 98011,USA
7/2/2014 0:00,256000,4,2.5,2,3,2002,1327 S 277th Pl,Des Moines,WA 98198,USA
7/2/2014 0:00,255000,4,2.25,2,3,2002,11631 SE 308th Pl,Auburn,WA 98092,USA
7/2/2014 0:00,540000,3,2.25,2,3,1994,3404 E Cherry St,Seattle,WA 98122,USA
7/2/2014 0:00,481015,3,2.25,2,3,1987,10600-10650 117th Pl NE,Kirkland,WA 98033,USA
7/2/2014 0:00,575000,3,1.75,1,5,1974,100 Mt Si Pl NW,Issaquah,WA 98027,USA
7/2/2014 0:00,339950,3,2.5,1,3,1984,27622 195th Ave SE,Kent,WA 98042,USA
7/2/2014 0:00,475000,4,2.5,2,4,1963,15320 Corliss Pl N,Shoreline,WA 98133,USA
7/2/2014 0:00,732000,3,3.75,2.5,4,1977,3741 Belvidere Ave SW,Seattle,WA 98126,USA
7/2/2014 0:00,860000,4,1.75,1.5,4,1924,15 Raye St,Seattle,WA 98109,USA
7/2/2014 0:00,389000,4,1.75,1.5,4,1927,2148 N 115th St,Seattle,WA 98133,USA
7/2/2014 0:00,645000,3,1.75,1,4,1956,10514 14th Ave NW,Seattle,WA 98177,USA
7/2/2014 0:00,475000,4,2.5,2,5,1981,13617 135th Ave NE,Kirkland,WA 98034,USA
7/2/2014 0:00,550000,4,2.75,1,3,1987,9417 25th Ave NE,Seattle,WA 98115,USA
7/2/2014 0:00,305000,2,1,1,3,1968,14717 58th Ave S,Tukwila,WA 98168,USA
7/2/2014 0:00,782000,2,1.5,1.5,4,1906,1922 5th Ave W,Seattle,WA 98119,USA
7/2/2014 0:00,545000,3,2,1.5,4,1923,4714 54th Ave S,Seattle,WA 98118,USA
7/2/2014 0:00,394500,4,2.5,2,3,2004,11619 SE 200th St,Kent,WA 98031,USA
7/2/2014 0:00,600000,5,2,1,5,1965,14314 NE 72nd St,Redmond,WA 98052,USA
7/2/2014 0:00,1300000,4,1.75,1,4,1966,1509 85th Ave NE,Clyde Hill,WA 98004,USA
7/2/2014 0:00,300000,2,1,1,3,1947,16036 6th Ave NE,Shoreline,WA 98155,USA
7/2/2014 0:00,330000,4,2.5,2,3,2003,27631-27699 145th Pl SE,Kent,WA 98042,USA
7/2/2014 0:00,723000,4,2.25,1.5,3,1928,1503 45th Ave SW,Seattle,WA 98116,USA
7/2/2014 0:00,2271150,4,3.25,1,4,1954,7623 Overlake Dr W,Medina,WA 98039,USA
7/2/2014 0:00,480000,5,2.5,2,3,1998,7001 Autumn Ave SE,Snoqualmie,WA 98065,USA
7/2/2014 0:00,496000,2,1,1,3,1946,219 NW 56th St,Seattle,WA 98107,USA
7/2/2014 0:00,625000,3,3,3,3,2006,10 W Etruria St,Seattle,WA 98119,USA
7/2/2014 0:00,475000,4,2,1,5,1962,11719 33rd Pl NE,Seattle,WA 98125,USA
7/2/2014 0:00,275250,3,2.25,2,4,1992,23017 SE 281st Ct,Maple Valley,WA 98038,USA
7/2/2014 0:00,253000,2,1,1,4,1980,11414 SE 230th Pl,Kent,WA 98031,USA
7/2/2014 0:00,630000,4,2.5,1,4,1979,11607 NE 103rd Pl,Kirkland,WA 98033,USA
7/2/2014 0:00,660500,5,2.5,1.5,5,1918,2739 31st Ave S,Seattle,WA 98144,USA
7/2/2014 0:00,262000,5,1,1,3,1962,903 S 101st St,Seattle,WA 98168,USA
7/2/2014 0:00,2147500,3,3.5,2,5,1909,2826 10th Ave E,Seattle,WA 98102,USA
7/2/2014 0:00,552000,3,2.5,1,3,1978,300 142nd Ave NE,Bellevue,WA 98007,USA
7/2/2014 0:00,1411600,2,2.5,2,5,1985,4631 Somerset Ave SE,Bellevue,WA 98006,USA
7/2/2014 0:00,736000,2,1,1,3,1933,2401-2599 Lorentz Pl N,Seattle,WA 98109,USA
7/2/2014 0:00,355000,3,1.75,1.5,3,1954,18010 N Park Pl N,Shoreline,WA 98133,USA
7/2/2014 0:00,305000,3,1,1,3,1962,12633 SE 158th St,Renton,WA 98058,USA
7/2/2014 0:00,484998,4,2.5,2,3,2014,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
7/2/2014 0:00,1054690,4,3.5,2,3,2014,3906 W Briarcliff Ln,Seattle,WA 98199,USA
7/2/2014 0:00,334500,2,1.5,2,3,2005,2300 14th Ave S,Seattle,WA 98144,USA
7/2/2014 0:00,475000,4,2.75,2,3,2013,996 SE 12th St,North Bend,WA 98045,USA
7/2/2014 0:00,309780,3,2.5,2,3,2014,Bennett Ave SE,Auburn,WA 98092,USA
7/2/2014 0:00,795000,4,2.5,2,3,2005,15941 SE Cougar Mountain Way,Bellevue,WA 98006,USA
7/2/2014 0:00,274500,3,2.25,2,3,2010,26133 242nd Ave SE,Maple Valley,WA 98038,USA
7/2/2014 0:00,265050,2,1.5,2,3,2008,5257 23rd Ave SW,Seattle,WA 98106,USA
7/2/2014 0:00,567500,3,2.5,2,3,2006,561 Mountain View Ln NW,Issaquah,WA 98027,USA
7/2/2014 0:00,915000,3,4.5,2,3,2013,21101-21199 NE 78th St,Redmond,WA 98053,USA
7/3/2014 0:00,285000,5,2.5,2,3,1995,12840 SE 307th Pl,Auburn,WA 98092,USA
7/3/2014 0:00,445838,3,2.5,2,3,2000,10010 37th Ave SW,Seattle,WA 98146,USA
7/3/2014 0:00,304900,4,1.75,1,4,1969,23030 100th Ave SE,Kent,WA 98031,USA
7/3/2014 0:00,940000,4,2,2,5,1968,4558 91st Ave SE,Mercer Island,WA 98040,USA
7/3/2014 0:00,1127000,4,2.5,2,4,1995,709 7th St S,Kirkland,WA 98033,USA
7/3/2014 0:00,835000,4,4.25,2,3,2005,32805 145th Pl SE,Auburn,WA 98092,USA
7/3/2014 0:00,290000,3,1,1,3,1967,1901 Shattuck Ave S,Renton,WA 98055,USA
7/3/2014 0:00,250000,3,1.75,1,4,1959,1201-1215 O St NE,Auburn,WA 98002,USA
7/3/2014 0:00,342000,4,2.5,2,3,2001,24612 102nd Pl SE,Kent,WA 98030,USA
7/3/2014 0:00,1012000,4,2.5,2,3,1989,6410 141st Ave SE,Bellevue,WA 98006,USA
7/3/2014 0:00,400000,4,2.25,1,4,1963,2357 N 187th St,Shoreline,WA 98133,USA
7/3/2014 0:00,312500,3,1.75,1,3,1950,306 S 15th St,Renton,WA 98055,USA
7/3/2014 0:00,267000,3,1,1,4,1962,4035 S 150th St,Tukwila,WA 98188,USA
7/3/2014 0:00,575000,3,1.75,1,3,1955,4931 SW Forney St,Seattle,WA 98116,USA
7/3/2014 0:00,810000,3,1.5,1,4,1954,9530 NE 5th St,Bellevue,WA 98004,USA
7/3/2014 0:00,850000,3,2.5,2,5,1945,2431 NW Neptune Pl,Seattle,WA 98117,USA
7/3/2014 0:00,1015000,3,3.25,2,3,2005,3505 W McGraw St,Seattle,WA 98199,USA
7/3/2014 0:00,1100000,4,3.75,2,3,2000,5725 251st Ct NE,Redmond,WA 98053,USA
7/3/2014 0:00,240000,3,1.75,1,3,1960,17820 1st Avenue South,Burien,WA 98148,USA
7/3/2014 0:00,198000,4,1.75,1,4,1966,4114 S 294th St,Auburn,WA 98001,USA
7/3/2014 0:00,565000,4,2.5,1,4,1969,14021 NE 62nd St,Redmond,WA 98052,USA
7/3/2014 0:00,1195000,5,3,2,3,1952,7657-7801 E Mercer Way,Mercer Island,WA 98040,USA
7/3/2014 0:00,340000,8,2.75,1,3,1977,17512 Corliss Ave N,Shoreline,WA 98133,USA
7/3/2014 0:00,815000,4,2.5,2,3,2002,9714 132nd Ave NE,Kirkland,WA 98033,USA
7/3/2014 0:00,1875000,4,3.25,2,3,2006,10924 NE 18th Pl,Bellevue,WA 98004,USA
7/3/2014 0:00,588000,5,3,2,5,1940,8314 Jones Ave NW,Seattle,WA 98117,USA
7/3/2014 0:00,280500,4,2.5,2,3,1997,30021 114th Way SE,Auburn,WA 98092,USA
7/3/2014 0:00,390000,4,2,1,3,2004,17116 SE Covington Sawyer Rd,Kent,WA 98042,USA
7/3/2014 0:00,509000,2,1.5,2,3,1989,78 145th Pl SE,Bellevue,WA 98007,USA
7/3/2014 0:00,490600,3,2.5,2,3,1986,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA
7/3/2014 0:00,650000,3,1.5,1,5,1960,2719 63rd Ave SE,Mercer Island,WA 98040,USA
7/3/2014 0:00,715000,3,4,3,3,1997,4326 Greenwood Ave N,Seattle,WA 98103,USA
7/3/2014 0:00,529950,3,1,1.5,5,1909,820 NW 64th St,Seattle,WA 98107,USA
7/3/2014 0:00,265000,3,1,1,5,1959,3704 NE 9th Ct,Renton,WA 98056,USA
7/3/2014 0:00,1755000,3,2,2,3,1909,1242 15th Ave E,Seattle,WA 98112,USA
7/3/2014 0:00,1140000,3,2.5,1.5,4,1969,2800-2998 194th Ave SE,Sammamish,WA 98075,USA
7/3/2014 0:00,610000,3,2,1,3,1955,335-345 105th Ave SE,Bellevue,WA 98004,USA
7/3/2014 0:00,554729,4,2.5,2,5,1943,4109 W Bertona St,Seattle,WA 98199,USA
7/3/2014 0:00,395000,5,1.75,1,3,1948,2716 SW 170th St,Burien,WA 98166,USA
7/3/2014 0:00,341000,3,1,1.5,3,1908,8116 8th Ave NE,Seattle,WA 98115,USA
7/3/2014 0:00,264500,4,2.25,1,4,1962,2152 SW 323rd St,Federal Way,WA 98023,USA
7/3/2014 0:00,395000,4,2.75,1.5,3,1963,19803 121st Ave SE,Kent,WA 98031,USA
7/3/2014 0:00,640000,3,2.25,1,3,1959,3060 124th Ave NE,Bellevue,WA 98005,USA
7/3/2014 0:00,430000,3,1.5,1,3,1958,7321 39th Ave NE,Seattle,WA 98115,USA
7/3/2014 0:00,410000,4,2.5,1,5,1972,14214 81st Ave NE,Kirkland,WA 98034,USA
7/3/2014 0:00,220000,4,1,1.5,3,1923,7943 13th Ave SW,Seattle,WA 98106,USA
7/3/2014 0:00,1625000,4,3.25,2,3,1999,1820 38th Ave E,Seattle,WA 98112,USA
7/3/2014 0:00,405500,2,2.75,2,3,2006,9126 45th Ave SW,Seattle,WA 98136,USA
7/3/2014 0:00,633000,4,2.5,1,3,1977,3323-3325 33rd Ave SW,Seattle,WA 98126,USA
7/3/2014 0:00,295950,2,1,1,3,1948,1610 N 185th St,Shoreline,WA 98133,USA
7/3/2014 0:00,1042031,4,5,2,4,1978,2808 120th Ave NE,Bellevue,WA 98005,USA
7/3/2014 0:00,605000,4,2.5,1,3,1970,16674 SE 17th St,Bellevue,WA 98008,USA
7/3/2014 0:00,255000,2,1.5,2,3,1995,10740 Stone Ave N,Seattle,WA 98133,USA
7/3/2014 0:00,474000,3,1.75,2,3,1978,10828 157th Ave NE,Redmond,WA 98052,USA
7/3/2014 0:00,370000,2,1,1,3,1956,9257 7th Ave NW,Seattle,WA 98117,USA
7/3/2014 0:00,288000,3,2.5,2,3,2004,22412 SE 243rd St,Maple Valley,WA 98038,USA
7/3/2014 0:00,100000,2,0.75,1,4,1912,749 1st Ave N,Kent,WA 98032,USA
7/3/2014 0:00,1150000,5,2.5,2,3,2000,409 20th Ave,Kirkland,WA 98033,USA
7/3/2014 0:00,600000,5,2.25,2,4,1975,17612 NE 30th Pl,Redmond,WA 98052,USA
7/3/2014 0:00,515000,5,3.25,1,5,1977,10723 NE 189th St,Bothell,WA 98011,USA
7/3/2014 0:00,345000,4,2.5,2,3,1999,455 S 190th St,Burien,WA 98148,USA
7/3/2014 0:00,975000,6,2.75,2,3,1954,3405 SW Seola Ln,Seattle,WA 98146,USA
7/3/2014 0:00,850000,3,2,2,3,1961,3914 88th Ave SE,Mercer Island,WA 98040,USA
7/3/2014 0:00,439990,3,2.5,2,3,2005,3433 21st Ave W,Seattle,WA 98199,USA
7/3/2014 0:00,554950,3,2.5,2,3,2006,409 Pasco Pl NE,Renton,WA 98059,USA
7/3/2014 0:00,605000,3,2.5,2,3,2001,7102 Curtis Dr SE,Snoqualmie,WA 98065,USA
7/3/2014 0:00,609000,3,1.75,3,3,2014,3644 Phinney Ave N,Seattle,WA 98103,USA
7/3/2014 0:00,425000,3,1.5,3,3,2007,1018 NE 96th St,Seattle,WA 98115,USA
7/3/2014 0:00,399900,2,1.75,1.5,3,2011,932-968 NE High St,Issaquah,WA 98029,USA
7/3/2014 0:00,1025000,4,3.5,2,3,2008,5350 NE 16th St,Renton,WA 98059,USA
7/3/2014 0:00,2351956,4,4.25,2,3,2014,6410 E Mercer Way,Mercer Island,WA 98040,USA
7/3/2014 0:00,519995,4,3,2,3,2014,14012 163rd Pl SE,Renton,WA 98059,USA
7/4/2014 0:00,625000,3,1.5,1,5,1960,619 9th Ave,Kirkland,WA 98033,USA
7/4/2014 0:00,600000,3,2.5,2,3,2003,769-821 Big Tree Dr NW,Issaquah,WA 98027,USA
7/5/2014 0:00,1200000,4,2.5,2,3,2004,124 NE 60th St,Seattle,WA 98115,USA
7/5/2014 0:00,1738000,4,2.25,2,4,1937,1987 Shenandoah Dr E,Seattle,WA 98112,USA
7/5/2014 0:00,671000,4,3,1.5,3,1953,4222 NE 72nd St,Seattle,WA 98115,USA
7/5/2014 0:00,459500,3,1.75,1,3,1984,14301 Wallingford Ave N,Seattle,WA 98133,USA
7/5/2014 0:00,499000,3,2.5,3,3,1995,2841 13th Ave W,Seattle,WA 98119,USA
7/6/2014 0:00,1280000,4,2.5,1.5,3,1917,1730 Walnut Ave SW,Seattle,WA 98116,USA
7/6/2014 0:00,395000,3,1.75,1,3,1975,13547 104th Pl NE,Kirkland,WA 98034,USA
7/7/2014 0:00,861990,5,2.75,2,3,2014,9622 242nd Way NE,Redmond,WA 98053,USA
7/7/2014 0:00,382500,2,1,1,3,1981,3825 NE 117th St,Seattle,WA 98125,USA
7/7/2014 0:00,404950,4,2.25,1,4,1982,19415 SE 342nd St,Auburn,WA 98092,USA
7/7/2014 0:00,530000,3,1.75,1,3,1918,2108 NE 54th St,Seattle,WA 98105,USA
7/7/2014 0:00,195000,2,1,1,4,1910,205 SW Gibson Ln,Issaquah,WA 98027,USA
7/7/2014 0:00,747500,4,2.25,2,4,1977,16327 Inglewood Pl NE,Kenmore,WA 98028,USA
7/7/2014 0:00,199990,3,1,1,3,1961,214 SW 305th St,Federal Way,WA 98023,USA
7/7/2014 0:00,548800,4,1,1.5,3,1930,8612 8th Ave NE,Seattle,WA 98115,USA
7/7/2014 0:00,870000,4,3,1.5,3,1923,200 E Lake Sammamish Pkwy NE,Sammamish,WA 98074,USA
7/7/2014 0:00,588000,3,2,2,5,1908,8222 16th Ave NE,Seattle,WA 98115,USA
7/7/2014 0:00,775000,4,3.25,2,3,1981,18096-18162 NE 143rd Pl,Woodinville,WA 98072,USA
7/7/2014 0:00,670000,6,3,2,4,1970,14717 245th Ave SE,Issaquah,WA 98027,USA
7/7/2014 0:00,445000,2,2,2,3,1985,2847 NW 70th St,Seattle,WA 98117,USA
7/7/2014 0:00,300000,4,3,1,3,1960,17237 129th Ave SE,Renton,WA 98058,USA
7/7/2014 0:00,480000,3,2.25,1,4,1959,305 158th Pl SE,Bellevue,WA 98008,USA
7/7/2014 0:00,300000,3,1,1.5,5,1919,8631 17th Ave SW,Seattle,WA 98106,USA
7/7/2014 0:00,360000,3,1.5,2,3,1931,3714 S 128th St,Tukwila,WA 98168,USA
7/7/2014 0:00,527000,6,3.5,1,3,1979,12750 27th Ave NE,Seattle,WA 98125,USA
7/7/2014 0:00,875000,3,1.5,1,4,1952,2424 109th Ave SE,Bellevue,WA 98004,USA
7/7/2014 0:00,266000,4,2.25,2,4,1981,33724 27th Pl SW,Federal Way,WA 98023,USA
7/7/2014 0:00,866000,4,3.25,2,3,2004,Nuthatch Trail,Redmond,WA 98053,USA
7/7/2014 0:00,335950,2,1.5,1,5,1951,10203 42nd Ave SW,Seattle,WA 98146,USA
7/7/2014 0:00,215000,3,1,1,5,1967,1625 SW 351st St,Federal Way,WA 98023,USA
7/7/2014 0:00,481000,4,2.5,2,3,2002,1831 NE 29th Ct,Renton,WA 98056,USA
7/7/2014 0:00,320000,3,1.75,1,3,1950,5608 NE 204th St,Kenmore,WA 98028,USA
7/7/2014 0:00,295000,3,1.75,1.5,4,1918,1708 Franklin St,Enumclaw,WA 98022,USA
7/7/2014 0:00,295000,3,1.5,2,4,1908,9047 4th Ave S,Seattle,WA 98108,USA
7/7/2014 0:00,320000,3,1,1,4,1969,17722 199th Ave NE,Woodinville,WA 98077,USA
7/7/2014 0:00,780000,4,2,1,3,1953,1937 10th Ave W,Seattle,WA 98119,USA
7/7/2014 0:00,437500,3,2,2,5,1948,309 NW 89th St,Seattle,WA 98117,USA
7/7/2014 0:00,443000,5,1.75,1.5,3,1902,814 20th Ave S,Seattle,WA 98144,USA
7/7/2014 0:00,575000,4,2.5,2,3,1990,22447 NE 9th Dr,Sammamish,WA 98074,USA
7/7/2014 0:00,245000,2,1,1,3,1926,12226 Phinney Ave N,Seattle,WA 98133,USA
7/7/2014 0:00,450000,3,2.5,2,3,1993,14543 86th Pl NE,Kenmore,WA 98028,USA
7/7/2014 0:00,536000,2,1.5,2,3,2009,5412 6th Ave NW,Seattle,WA 98107,USA
7/7/2014 0:00,685000,3,3.25,2,4,1980,16725 NE 42nd Ct,Redmond,WA 98052,USA
7/7/2014 0:00,373000,4,1.75,2,4,1960,16016 Burke Ave N,Shoreline,WA 98133,USA
7/7/2014 0:00,450000,3,1.75,1,4,1971,6201 147th Ct NE,Redmond,WA 98052,USA
7/7/2014 0:00,645000,4,2.5,2,3,1985,4117 211th Pl NE,Sammamish,WA 98074,USA
7/7/2014 0:00,1275000,3,2.5,2,3,1997,17002 SE 14th Ln,Bellevue,WA 98008,USA
7/7/2014 0:00,230000,3,1,1,3,1954,880 Monroe Ave NE,Renton,WA 98056,USA
7/7/2014 0:00,593000,3,2.75,2,3,2011,2101-2499 NW Stoney Creek Dr,Issaquah,WA 98027,USA
7/7/2014 0:00,558000,2,2,1,5,1910,4052 41st Ave SW,Seattle,WA 98116,USA
7/7/2014 0:00,538250,3,2.25,2,3,1984,23105 Marine View Dr S,Des Moines,WA 98198,USA
7/7/2014 0:00,475000,5,2.5,1,4,1977,12608 NE 134th Pl,Kirkland,WA 98034,USA
7/7/2014 0:00,209950,3,1.5,1,4,1968,2601-2667 Alpine St SE,Auburn,WA 98002,USA
7/7/2014 0:00,410000,3,2.25,2,3,1989,1107 216th Ave NE,Sammamish,WA 98074,USA
7/7/2014 0:00,1636000,3,2.5,2,4,1946,8240 Fairway Dr NE,Seattle,WA 98115,USA
7/7/2014 0:00,670000,5,2.5,2,5,1958,37927 SE 82nd Pl,Snoqualmie,WA 98065,USA
7/7/2014 0:00,821000,3,2.75,1,4,1967,6950 93rd Ave SE,Mercer Island,WA 98040,USA
7/7/2014 0:00,665000,5,2,1,4,1963,7502 132nd Ave NE,Kirkland,WA 98033,USA
7/7/2014 0:00,339000,3,2.5,2,3,2004,7621 Orchard Ave SE,Snoqualmie,WA 98065,USA
7/7/2014 0:00,631500,4,2,1.5,4,1910,2900-2998 Fairmount Ave SW,Seattle,WA 98116,USA
7/7/2014 0:00,570000,3,2,1,4,1924,3209 S Charles St,Seattle,WA 98144,USA
7/7/2014 0:00,437000,3,1.75,1,4,1967,16527 191st Pl NE,Woodinville,WA 98072,USA
7/7/2014 0:00,542500,3,2.5,2,3,1987,8511 170th Ct NE,Redmond,WA 98052,USA
7/7/2014 0:00,229500,3,1,1,4,1967,1605 21st St NE,Auburn,WA 98002,USA
7/7/2014 0:00,170500,2,1,1,3,1981,1019 S 22nd Ct,Renton,WA 98055,USA
7/7/2014 0:00,391500,3,2.5,2,3,1993,955 11th Ct SW,North Bend,WA 98045,USA
7/7/2014 0:00,296475,3,2.5,2,3,2004,24312 226th Ave SE,Maple Valley,WA 98038,USA
7/7/2014 0:00,1450000,4,3.25,2,5,1925,410 Wheeler St,Seattle,WA 98109,USA
7/7/2014 0:00,888550,3,2.5,2,3,1989,21837 NE 102nd St,Redmond,WA 98053,USA
7/7/2014 0:00,1360000,4,3,2,4,1987,22701 NE 57th Ct,Redmond,WA 98053,USA
7/7/2014 0:00,328000,3,2,1.5,3,1998,1512 10th Ct NW,Auburn,WA 98001,USA
7/7/2014 0:00,300000,4,2.5,2,3,2007,22736 129th Pl SE,Kent,WA 98031,USA
7/7/2014 0:00,500000,3,2.5,2,3,2011,14020 Meridian Ave N,Seattle,WA 98133,USA
7/7/2014 0:00,494815,3,2.5,2,3,2014,1273 NE Hickory Ln,Issaquah,WA 98029,USA
7/7/2014 0:00,378000,3,2.5,3,3,2007,12341 10th Pl NE,Seattle,WA 98125,USA
7/7/2014 0:00,505000,2,2.25,2,3,2006,2000 Yale Ave E,Seattle,WA 98102,USA
7/7/2014 0:00,680000,4,2.75,2,3,2005,3440 NE Marion Ln,Issaquah,WA 98029,USA
7/7/2014 0:00,351999,3,2.5,2,3,2014,25828 243rd Ave SE,Maple Valley,WA 98038,USA
7/7/2014 0:00,510000,3,2.5,3,3,2014,2252 NW 62nd St,Seattle,WA 98107,USA
7/7/2014 0:00,1300000,4,2.25,2,3,2013,186 34th Ave E,Seattle,WA 98112,USA
7/7/2014 0:00,374000,2,1.5,2,3,2001,2900-2948 S Irving St,Seattle,WA 98144,USA
7/7/2014 0:00,509900,3,2.5,2,3,2009,5221 NE 7th Pl,Renton,WA 98059,USA
7/7/2014 0:00,230000,3,1.75,2,3,2014,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,USA
7/8/2014 0:00,527700,5,2.5,1,4,1968,15910 SE 42nd Pl,Bellevue,WA 98006,USA
7/8/2014 0:00,438000,2,2,3,3,2000,848 NE 67th St,Seattle,WA 98115,USA
7/8/2014 0:00,900000,3,2.5,2,4,1978,3004 211th Ave NE,Sammamish,WA 98074,USA
7/8/2014 0:00,1131000,3,2.25,1,3,2006,18125 Brittany Dr SW,Normandy Park,WA 98166,USA
7/8/2014 0:00,439000,4,2.25,2,3,1980,18719 129th Ct NE,Bothell,WA 98011,USA
7/8/2014 0:00,315000,2,1,1,4,1919,4820 12th Ave S,Seattle,WA 98108,USA
7/8/2014 0:00,765000,4,4,2,3,2004,2828 277th Terrace SE,Sammamish,WA 98075,USA
7/8/2014 0:00,332000,3,2.25,1,3,1979,27840 38th Pl S,Auburn,WA 98001,USA
7/8/2014 0:00,600000,3,2.25,1.5,4,1969,17308 167th Ave NE,Woodinville,WA 98072,USA
7/8/2014 0:00,378500,3,2.5,2,4,1990,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA
7/8/2014 0:00,190000,3,1,1,4,1968,2536 S 365th Pl,Federal Way,WA 98003,USA
7/8/2014 0:00,645000,4,2.5,2,3,1987,26007 SE 27th St,Sammamish,WA 98075,USA
7/8/2014 0:00,780000,2,2.5,2,5,1901,419 25th Ave E,Seattle,WA 98112,USA
7/8/2014 0:00,370000,3,1.75,2,3,1982,43719 SE 142nd St,North Bend,WA 98045,USA
7/8/2014 0:00,875000,4,3.5,2,4,1979,24119 SE 18th Pl,Sammamish,WA 98075,USA
7/8/2014 0:00,1049000,4,3.75,2,4,1991,27125-27131 SE 175th Pl,Issaquah,WA 98027,USA
7/8/2014 0:00,479000,3,1,1,4,1955,14211 SE 37th St,Bellevue,WA 98006,USA
7/8/2014 0:00,245000,4,2.25,1,3,1978,26th Ave SW,Federal Way,WA 98023,USA
7/8/2014 0:00,542000,3,1.75,1,3,1966,13820 NE 72nd Pl,Redmond,WA 98052,USA
7/8/2014 0:00,557500,3,2.25,2,3,1984,17213 NE 32nd St,Redmond,WA 98052,USA
7/8/2014 0:00,480000,2,1,1,3,1924,2342 N 60th St,Seattle,WA 98103,USA
7/8/2014 0:00,330000,3,2.25,1,3,1993,5401 S Fletcher St,Seattle,WA 98118,USA
7/8/2014 0:00,160000,3,1,1.5,3,1942,17052 34th Ave S,SeaTac,WA 98188,USA
7/8/2014 0:00,695500,5,2.75,1,4,1975,3312 181st Pl NE,Redmond,WA 98052,USA
7/8/2014 0:00,235500,5,2.5,1,2,1967,30221 8th Ave S,Federal Way,WA 98003,USA
7/8/2014 0:00,326500,3,1,1,4,1968,4149-4399 19th Ave SW,Seattle,WA 98106,USA
7/8/2014 0:00,300000,4,2.5,2,3,1998,9526 S 221st Pl,Kent,WA 98031,USA
7/8/2014 0:00,267000,3,1,1.5,3,1944,11520 36th Ave NE,Seattle,WA 98125,USA
7/8/2014 0:00,292600,3,1.5,1,4,1959,1012 Lynnwood Ave NE,Renton,WA 98056,USA
7/8/2014 0:00,362000,5,3,2,3,1998,4519 33rd Ave S,Seattle,WA 98118,USA
7/8/2014 0:00,1087500,2,2,1.5,3,1997,3063-3103 84th Ave SE,Mercer Island,WA 98040,USA
